time_s,soc_percent,voltage_V,ocv_V,current_A,resistance_mOhm,rc1_voltage_mV,rc2_voltage_mV
8.099999999999987,99.99774999999998,3.470209866099181,3.4719684999999996,-1.0,0.375005625,0.9825776253605061,0.4010506504581935
8.199999999999987,99.99772222222221,3.4702066681132138,3.471968111111111,-1.0,0.3750056944444445,0.9834273245982383,0.40300997885455486
8.299999999999986,99.99769444444443,3.4702035503648685,3.471967722222222,-1.0,0.37500576388888895,0.9842355835151451,0.40493050994924057
8.399999999999986,99.99766666666665,3.47020051006484,3.471967333333333,-1.0,0.37500583333333337,0.9850044231795219,0.40681301198029585
8.499999999999986,99.99763888888887,3.4701975445376014,3.471966944444444,-1.0,0.3750059027777778,0.9857357660910002,0.4086582379736335
8.599999999999985,99.9976111111111,3.470194651216301,3.4719665555555554,-1.0,0.37500597222222226,0.9864314409877987,0.4104669260442542
8.699999999999985,99.99758333333332,3.4701918276378887,3.4719661666666664,-1.0,0.37500604166666673,0.9870931874195197,0.4122397996915024
8.799999999999985,99.99755555555554,3.470189071438481,3.4719657777777777,-1.0,0.37500611111111115,0.987722660096931,0.4139775680884756
8.899999999999984,99.99752777777776,3.4701863803489377,3.4719653888888886,-1.0,0.37500618055555557,0.9883214330296041,0.4156809263657031
8.999999999999984,99.99749999999999,3.470183752190649,3.471965,-1.0,0.37500625000000004,0.9888910034617573,0.4173505558892076
9.099999999999984,99.9974722222222,3.470181184871517,3.471964611111111,-1.0,0.3750063194444445,0.9894327956161469,0.4189871245330605
9.199999999999983,99.99744444444443,3.470178676382131,3.471964222222222,-1.0,0.37500638888888893,0.9899481642553659,0.4205912869465405
9.299999999999983,99.99741666666665,3.470176224792114,3.471963833333333,-1.0,0.37500645833333335,0.990438398069456,0.4221636848160022
9.399999999999983,99.99738888888888,3.4701738282466463,3.471963444444444,-1.0,0.3750065277777778,0.9909047228983037,0.42370494712155893
9.499999999999982,99.99736111111109,3.4701714849631475,3.4719630555555554,-1.0,0.3750065972222223,0.9913483047968789,0.42521569038868334
9.599999999999982,99.99733333333332,3.4701691932281133,3.4719626666666663,-1.0,0.3750066666666667,0.9917702529509795,0.4266965189348258
9.699999999999982,99.99730555555554,3.4701669513941047,3.4719622777777777,-1.0,0.3750067361111111,0.9921716224507737,0.42814802511114936
9.799999999999981,99.99727777777775,3.470164757876864,3.4719618888888886,-1.0,0.3750068055555556,0.9925534169290752,0.42957078953947836
9.89999999999998,99.99724999999998,3.4701626111525843,3.4719615,-1.0,0.3750068750000001,0.9929165910709473,0.4309653813445544
9.99999999999998,99.9972222222222,3.4701605097552837,3.471961111111111,-1.0,0.3750069444444445,0.993262053000914,0.4323323583816945
10.09999999999998,99.99719444444443,3.4701584522743185,3.4719607222222217,-1.0,0.3750070138888889,0.9935906665537431,0.43367226745994003
10.19999999999998,99.99716666666664,3.470156437352004,3.471960333333333,-1.0,0.3750070833333334,0.9939032534344838,0.4349856445607879
10.29999999999998,99.99713888888887,3.4701544636813404,3.471959944444444,-1.0,0.37500715277777785,0.9942005952731574,0.43627301505259053
10.399999999999979,99.9971111111111,3.4701525300038534,3.4719595555555554,-1.0,0.37500722222222227,0.9944834355792389,0.4375348939007097
10.499999999999979,99.99708333333331,3.470150635107525,3.4719591666666663,-1.0,0.3750072916666667,0.9947524816008185,0.43877178587350996
10.599999999999978,99.99705555555553,3.470148777824829,3.4719587777777776,-1.0,0.37500736111111116,0.9950084060930896,0.43998418574427256
10.699999999999978,99.99702777777776,3.470146957030843,3.4719583888888885,-1.0,0.37500743055555563,0.9952518490005885,0.4411725784891113
10.799999999999978,99.99699999999999,3.4701451716414615,3.471958,-1.0,0.37500750000000005,0.9954834190573875,0.44233743948096965
10.899999999999977,99.9969722222222,3.4701434206116772,3.471957611111111,-1.0,0.37500756944444447,0.9957036953092478,0.44347923467977596
10.999999999999977,99.99694444444442,3.470141702933952,3.4719572222222217,-1.0,0.37500763888888894,0.9959132285615362,0.444598420818834
11.099999999999977,99.99691666666665,3.4701400176366555,3.471956833333333,-1.0,0.3750077083333334,0.9961125427565242,0.44569544558752194
11.199999999999976,99.99688888888886,3.4701383637825725,3.471956444444444,-1.0,0.37500777777777783,0.9963021362835174,0.4467707478103745
11.299999999999976,99.99686111111109,3.470136740467485,3.4719560555555553,-1.0,0.37500784722222225,0.9964824832250881,0.4478247576226184
11.399999999999975,99.99683333333331,3.470135146818815,3.471955666666666,-1.0,0.3750079166666667,0.996654034542529,0.44885789664223225
11.499999999999975,99.99680555555554,3.4701335819943244,3.4719552777777776,-1.0,0.3750079861111112,0.9968172192034905,0.4498705781385991
11.599999999999975,99.99677777777775,3.47013204518088,3.4719548888888885,-1.0,0.3750080555555556,0.9969724452546245,0.45086320719782025
11.699999999999974,99.99674999999998,3.470130535593273,3.4719545,-1.0,0.375008125,0.9971201008419118,0.4518361808847545
11.799999999999974,99.9967222222222,3.4701290524730832,3.4719541111111107,-1.0,0.3750081944444445,0.9972605551812318,0.45278988840184986
11.899999999999974,99.99669444444443,3.4701275950876074,3.471953722222222,-1.0,0.37500826388888897,0.9973941594815915,0.4537247112448294
11.999999999999973,99.99666666666664,3.470126162728821,3.471953333333333,-1.0,0.3750083333333334,0.9975212478233338,0.45464102335529477
12.099999999999973,99.99663888888887,3.4701247547124026,3.471952944444444,-1.0,0.3750084027777778,0.9976421379935099,0.4555391912703079
12.199999999999973,99.9966111111111,3.470123370376784,3.4719525555555553,-1.0,0.3750084722222223,0.9977571322805144,0.45641957426901036
12.299999999999972,99.9965833333333,3.4701220090822535,3.471952166666666,-1.0,0.37500854166666675,0.9978665182299624,0.4572825245163404
12.399999999999972,99.99655555555553,3.4701206702100986,3.4719517777777775,-1.0,0.37500861111111117,0.9979705693637045,0.45812838720390303
12.499999999999972,99.99652777777776,3.470119353161781,3.4719513888888884,-1.0,0.3750086805555556,0.9980695458637725,0.45895750068805163
12.599999999999971,99.99649999999998,3.470118057358152,3.471951,-1.0,0.37500875000000006,0.9981636952229712,0.45977019662523483
12.69999999999997,99.9964722222222,3.4701167822386982,3.4719506111111107,-1.0,0.37500881944444453,0.998253252863739,0.4605668001046636
12.79999999999997,99.99644444444442,3.470115527260828,3.471950222222222,-1.0,0.37500888888888895,0.9983384427268263,0.4613476297783512
12.89999999999997,99.99641666666665,3.47011429189918,3.471949833333333,-1.0,0.37500895833333336,0.9984194778312638,0.4621129979885783
12.99999999999997,99.99638888888886,3.4701130756449667,3.4719494444444443,-1.0,0.37500902777777784,0.9984965608070225,0.4628632108928341
